LOCATION,Country,TL,Territory level,GEO,Geography,VAR,Variable,TIME,Time,Value,Flag Codes,Flags
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,93857,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,93878,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,93138,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,95641,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,91365,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,90427,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,89507,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,90676,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,91019,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,92642,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,92364,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,93154,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA67F,San Joaquin,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,95133,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.1,,
USA,United States,FUA,Functional Urban Area,USA139F,Larimer,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.1,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2001,2001,9597,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2002,2002,9851,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2003,2003,10029,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2004,2004,10299,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2005,2005,10714,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2006,2006,11040,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2007,2007,11673,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2008,2008,12319,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2009,2009,12123,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2010,2010,12298,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2011,2011,12203,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2012,2012,12308,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2013,2013,12514,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2014,2014,12712,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2015,2015,12917,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2016,2016,13572,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2017,2017,13952,,
USA,United States,FUA,Functional Urban Area,USA133F,Thurston,GDP_REAL_PPP,"GDP (Million USD, constant prices, constant PPP, base year 2015)",2018,2018,14859,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2001,2001,0.9,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2002,2002,0.9,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2003,2003,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2004,2004,0.9,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2005,2005,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2006,2006,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2007,2007,0.9,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2008,2008,0.9,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2009,2009,0.9,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2010,2010,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2011,2011,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2012,2012,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2013,2013,0.8,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2014,2014,0.7,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2015,2015,0.7,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2016,2016,0.7,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2017,2017,0.7,,
USA,United States,FUA,Functional Urban Area,USA27F,New Haven,GDP_SH_NAT,GDP of the metropolitan area as a share of the national GDP,2018,2018,0.7,,
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,81488,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,86891,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,92410,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,98604,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,98993,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,101644,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,102817,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,99385,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,98851,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,95279,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,90997,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,89879,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,88379,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,88236,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,90904,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,94715,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,95389,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA74F,Lee,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,95956,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,96325,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,90487,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,95240,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,97032,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,99916,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,107858,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,105686,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,107652,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,101602,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,107094,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,112096,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA108F,Lafayette,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,112516,D,Difference in methodology
